review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
proses kirim cepat pesan same day jam malam kirim malam pas banget untung butuh besok pagi jarak expired tahun,"{'classified_text': 'proses kirim cepat [4] pesan same day jam malam kirim malam pas banget untung butuh besok pagi jarak expired tahun', 'tweet_text': ' proses kirim cepat pesan same day jam malam kirim malam pas banget untung butuh besok pagi jarak expired tahun', 'sentence_score': ['proses kirim cepat [4] pesan same day jam malam kirim malam pas banget untung butuh besok pagi jarak expired tahun'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",proses kirim cepat [4] pesan same day jam malam kirim malam pas banget untung butuh besok pagi jarak expired tahun, proses kirim cepat pesan same day jam malam kirim malam pas banget untung butuh besok pagi jarak expired tahun,['proses kirim cepat [4] pesan same day jam malam kirim malam pas banget untung butuh besok pagi jarak expired tahun'],4,-1,positif
pedih ya,"{'classified_text': 'pedih ya', 'tweet_text': ' pedih ya', 'sentence_score': ['pedih ya'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",pedih ya, pedih ya,['pedih ya'],1,-1,netral
simple bawa mana pakai cuci tangan,"{'classified_text': 'simple bawa mana [-4] pakai cuci tangan', 'tweet_text': ' simple bawa mana pakai cuci tangan', 'sentence_score': ['simple bawa mana [-4] pakai cuci tangan'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",simple bawa mana [-4] pakai cuci tangan, simple bawa mana pakai cuci tangan,['simple bawa mana [-4] pakai cuci tangan'],1,-4,negatif
bagus banget minggu pakai bacne ku hilang purgingnya kayak bikin bacne mateng habis hilang dikit banget isi minggu habis pakenya kali ya,"{'classified_text': 'bagus [5] banget minggu pakai bacne ku hilang [-3] purgingnya kayak bikin bacne mateng habis hilang [-3] dikit banget isi minggu habis pakenya kali ya', 'tweet_text': ' bagus banget minggu pakai bacne ku hilang purgingnya kayak bikin bacne mateng habis hilang dikit banget isi minggu habis pakenya kali ya', 'sentence_score': ['bagus [5] banget minggu pakai bacne ku hilang [-3] purgingnya kayak bikin bacne mateng habis hilang [-3] dikit banget isi minggu habis pakenya kali ya'], 'max_positive': 5, 'max_negative': -3, 'kelas': 'positif'}",bagus [5] banget minggu pakai bacne ku hilang [-3] purgingnya kayak bikin bacne mateng habis hilang [-3] dikit banget isi minggu habis pakenya kali ya, bagus banget minggu pakai bacne ku hilang purgingnya kayak bikin bacne mateng habis hilang dikit banget isi minggu habis pakenya kali ya,['bagus [5] banget minggu pakai bacne ku hilang [-3] purgingnya kayak bikin bacne mateng habis hilang [-3] dikit banget isi minggu habis pakenya kali ya'],5,-3,positif
aplikatornya rusak pump susah aplikasi cair bingung mudah model pump,"{'classified_text': 'aplikatornya rusak [-4] pump susah [-3] aplikasi cair bingung [-3] mudah [3] model pump', 'tweet_text': ' aplikatornya rusak pump susah aplikasi cair bingung mudah model pump', 'sentence_score': ['aplikatornya rusak [-4] pump susah [-3] aplikasi cair bingung [-3] mudah [3] model pump'], 'max_positive': 3, 'max_negative': -4, 'kelas': 'negatif'}",aplikatornya rusak [-4] pump susah [-3] aplikasi cair bingung [-3] mudah [3] model pump, aplikatornya rusak pump susah aplikasi cair bingung mudah model pump,['aplikatornya rusak [-4] pump susah [-3] aplikasi cair bingung [-3] mudah [3] model pump'],3,-4,negatif
dijanjiin kasih barang orang sesuai jadwal bawa barang dibalikin follow up difollow up dibalikin kecewa parah sih pakai kalo kasih rating kasih deh,"{'classified_text': 'dijanjiin kasih barang orang sesuai [3] jadwal bawa barang dibalikin follow up difollow up dibalikin kecewa [-3] parah [-6] sih pakai kalo kasih rating kasih deh', 'tweet_text': ' dijanjiin kasih barang orang sesuai jadwal bawa barang dibalikin follow up difollow up dibalikin kecewa parah sih pakai kalo kasih rating kasih deh', 'sentence_score': ['dijanjiin kasih barang orang sesuai [3] jadwal bawa barang dibalikin follow up difollow up dibalikin kecewa [-3] parah [-6] sih pakai kalo kasih rating kasih deh'], 'max_positive': 3, 'max_negative': -6, 'kelas': 'negatif'}",dijanjiin kasih barang orang sesuai [3] jadwal bawa barang dibalikin follow up difollow up dibalikin kecewa [-3] parah [-6] sih pakai kalo kasih rating kasih deh, dijanjiin kasih barang orang sesuai jadwal bawa barang dibalikin follow up difollow up dibalikin kecewa parah sih pakai kalo kasih rating kasih deh,['dijanjiin kasih barang orang sesuai [3] jadwal bawa barang dibalikin follow up difollow up dibalikin kecewa [-3] parah [-6] sih pakai kalo kasih rating kasih deh'],3,-6,negatif
tipe kulit kombinasi kulit pori,"{'classified_text': 'tipe kulit kombinasi kulit pori', 'tweet_text': ' tipe kulit kombinasi kulit pori', 'sentence_score': ['tipe kulit kombinasi kulit pori'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit kombinasi kulit pori, tipe kulit kombinasi kulit pori,['tipe kulit kombinasi kulit pori'],1,-1,netral
thanks,"{'classified_text': 'thanks', 'tweet_text': ' thanks', 'sentence_score': ['thanks'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",thanks, thanks,['thanks'],1,-1,netral
bagus toner nya,"{'classified_text': 'bagus [4] toner nya', 'tweet_text': ' bagus toner nya', 'sentence_score': ['bagus [4] toner nya'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",bagus [4] toner nya, bagus toner nya,['bagus [4] toner nya'],4,-1,positif
tipe kulit minyak loose powder bantu tahan minyak banget,"{'classified_text': 'tipe kulit minyak loose powder bantu tahan minyak banget', 'tweet_text': ' tipe kulit minyak loose powder bantu tahan minyak banget', 'sentence_score': ['tipe kulit minyak loose powder bantu tahan minyak banget'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit minyak loose powder bantu tahan minyak banget, tipe kulit minyak loose powder bantu tahan minyak banget,['tipe kulit minyak loose powder bantu tahan minyak banget'],1,-1,netral
bau serum nya unpleasant bau nya admin ig kayak pas produk nya rusak pakai please qc ur product before sending,"{'classified_text': 'bau [-4] serum nya unpleasant bau [-4] nya admin ig kayak pas produk nya rusak [-4] pakai please qc ur product before sending', 'tweet_text': ' bau serum nya unpleasant bau nya admin ig kayak pas produk nya rusak pakai please qc ur product before sending', 'sentence_score': ['bau [-4] serum nya unpleasant bau [-4] nya admin ig kayak pas produk nya rusak [-4] pakai please qc ur product before sending'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",bau [-4] serum nya unpleasant bau [-4] nya admin ig kayak pas produk nya rusak [-4] pakai please qc ur product before sending, bau serum nya unpleasant bau nya admin ig kayak pas produk nya rusak pakai please qc ur product before sending,['bau [-4] serum nya unpleasant bau [-4] nya admin ig kayak pas produk nya rusak [-4] pakai please qc ur product before sending'],1,-4,negatif
coba cocok henti moga kali cocok ya exp nya,"{'classified_text': 'coba cocok [3] henti moga kali cocok [4] ya exp nya', 'tweet_text': ' coba cocok henti moga kali cocok ya exp nya', 'sentence_score': ['coba cocok [3] henti moga kali cocok [4] ya exp nya'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",coba cocok [3] henti moga kali cocok [4] ya exp nya, coba cocok henti moga kali cocok ya exp nya,['coba cocok [3] henti moga kali cocok [4] ya exp nya'],4,-1,positif
usaha lelet ngirimnya suffering from success ya,"{'classified_text': 'usaha lelet ngirimnya suffering from success ya', 'tweet_text': ' usaha lelet ngirimnya suffering from success ya', 'sentence_score': ['usaha lelet ngirimnya suffering from success ya'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",usaha lelet ngirimnya suffering from success ya, usaha lelet ngirimnya suffering from success ya,['usaha lelet ngirimnya suffering from success ya'],1,-1,netral
kemas bocor isi,"{'classified_text': 'kemas bocor [-3] isi', 'tweet_text': ' kemas bocor isi', 'sentence_score': ['kemas bocor [-3] isi'], 'max_positive': 1, 'max_negative': -3, 'kelas': 'negatif'}",kemas bocor [-3] isi, kemas bocor isi,['kemas bocor [-3] isi'],1,-3,negatif
botol pecah so disappointed paraaaaah produk bocor,"{'classified_text': 'botol pecah [-2] so disappointed parah [-6] produk bocor [-3]', 'tweet_text': ' botol pecah so disappointed parah produk bocor', 'sentence_score': ['botol pecah [-2] so disappointed parah [-6] produk bocor [-3]'], 'max_positive': 1, 'max_negative': -6, 'kelas': 'negatif'}",botol pecah [-2] so disappointed parah [-6] produk bocor [-3], botol pecah so disappointed parah produk bocor,['botol pecah [-2] so disappointed parah [-6] produk bocor [-3]'],1,-6,negatif
tipu,"{'classified_text': 'tipu [-4]', 'tweet_text': ' tipu', 'sentence_score': ['tipu [-4]'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",tipu [-4], tipu,['tipu [-4]'],1,-4,negatif
alhamdulillah cepat proses coba produk mudah cck wajah bruntusan terima kasih seller bonus cermin lucu tipe kulit kombinasi,"{'classified_text': 'alhamdulillah cepat [4] proses coba produk mudah [3] cck wajah bruntusan terima kasih [4] seller bonus [3] cermin lucu [4] tipe kulit kombinasi', 'tweet_text': ' alhamdulillah cepat proses coba produk mudah cck wajah bruntusan terima kasih seller bonus cermin lucu tipe kulit kombinasi', 'sentence_score': ['alhamdulillah cepat [4] proses coba produk mudah [3] cck wajah bruntusan terima kasih [4] seller bonus [3] cermin lucu [4] tipe kulit kombinasi'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",alhamdulillah cepat [4] proses coba produk mudah [3] cck wajah bruntusan terima kasih [4] seller bonus [3] cermin lucu [4] tipe kulit kombinasi, alhamdulillah cepat proses coba produk mudah cck wajah bruntusan terima kasih seller bonus cermin lucu tipe kulit kombinasi,['alhamdulillah cepat [4] proses coba produk mudah [3] cck wajah bruntusan terima kasih [4] seller bonus [3] cermin lucu [4] tipe kulit kombinasi'],4,-1,positif
loose powdernya oke banget sih super love somethinc,"{'classified_text': 'loose powdernya oke [4] banget sih super [4] love somethinc', 'tweet_text': ' loose powdernya oke banget sih super love somethinc', 'sentence_score': ['loose powdernya oke [4] banget sih super [4] love somethinc'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",loose powdernya oke [4] banget sih super [4] love somethinc, loose powdernya oke banget sih super love somethinc,['loose powdernya oke [4] banget sih super [4] love somethinc'],4,-1,positif
pacaking super kirim super cepat product super oke plus harga diskon,"{'classified_text': 'pacaking super [4] kirim super [4] cepat [5] product super [4] oke [4] plus harga diskon', 'tweet_text': ' pacaking super kirim super cepat product super oke plus harga diskon', 'sentence_score': ['pacaking super [4] kirim super [4] cepat [5] product super [4] oke [4] plus harga diskon'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",pacaking super [4] kirim super [4] cepat [5] product super [4] oke [4] plus harga diskon, pacaking super kirim super cepat product super oke plus harga diskon,['pacaking super [4] kirim super [4] cepat [5] product super [4] oke [4] plus harga diskon'],5,-1,positif
kecewa banget layan bantu kayak chat robot,"{'classified_text': 'kecewa [-4] banget layan bantu kayak chat robot', 'tweet_text': ' kecewa banget layan bantu kayak chat robot', 'sentence_score': ['kecewa [-4] banget layan bantu kayak chat robot'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",kecewa [-4] banget layan bantu kayak chat robot, kecewa banget layan bantu kayak chat robot,['kecewa [-4] banget layan bantu kayak chat robot'],1,-4,negatif
kalo beli kirim nya ya sih somethinc masalah masalah packing masalah karyawan beli jam pagi nya loh jarak kirim camat tolong baik management somethinc kali kasih bintang kecewa layan,"{'classified_text': 'kalo beli kirim nya ya sih somethinc masalah [-4] masalah [-5] packing masalah [-4] karyawan beli jam pagi nya loh jarak kirim camat tolong baik [4] management somethinc kali kasih bintang kecewa [-3] layan', 'tweet_text': ' kalo beli kirim nya ya sih somethinc masalah masalah packing masalah karyawan beli jam pagi nya loh jarak kirim camat tolong baik management somethinc kali kasih bintang kecewa layan', 'sentence_score': ['kalo beli kirim nya ya sih somethinc masalah [-4] masalah [-5] packing masalah [-4] karyawan beli jam pagi nya loh jarak kirim camat tolong baik [4] management somethinc kali kasih bintang kecewa [-3] layan'], 'max_positive': 4, 'max_negative': -5, 'kelas': 'negatif'}",kalo beli kirim nya ya sih somethinc masalah [-4] masalah [-5] packing masalah [-4] karyawan beli jam pagi nya loh jarak kirim camat tolong baik [4] management somethinc kali kasih bintang kecewa [-3] layan, kalo beli kirim nya ya sih somethinc masalah masalah packing masalah karyawan beli jam pagi nya loh jarak kirim camat tolong baik management somethinc kali kasih bintang kecewa layan,['kalo beli kirim nya ya sih somethinc masalah [-4] masalah [-5] packing masalah [-4] karyawan beli jam pagi nya loh jarak kirim camat tolong baik [4] management somethinc kali kasih bintang kecewa [-3] layan'],4,-5,negatif
langgan somethinc habis checkout bundle buy get free silk creme kirim serum bonus kirim alas layan tokopedia otomatis pilih and order serum harap kurang kirim kecewa banget kalo kirim moga,"{'classified_text': 'langgan somethinc habis checkout bundle buy get free silk creme kirim serum bonus [3] kirim alas layan tokopedia otomatis pilih and order serum harap kurang [-2] kirim kecewa [-4] banget kalo kirim moga', 'tweet_text': ' langgan somethinc habis checkout bundle buy get free silk creme kirim serum bonus kirim alas layan tokopedia otomatis pilih and order serum harap kurang kirim kecewa banget kalo kirim moga', 'sentence_score': ['langgan somethinc habis checkout bundle buy get free silk creme kirim serum bonus [3] kirim alas layan tokopedia otomatis pilih and order serum harap kurang [-2] kirim kecewa [-4] banget kalo kirim moga'], 'max_positive': 3, 'max_negative': -4, 'kelas': 'negatif'}",langgan somethinc habis checkout bundle buy get free silk creme kirim serum bonus [3] kirim alas layan tokopedia otomatis pilih and order serum harap kurang [-2] kirim kecewa [-4] banget kalo kirim moga, langgan somethinc habis checkout bundle buy get free silk creme kirim serum bonus kirim alas layan tokopedia otomatis pilih and order serum harap kurang kirim kecewa banget kalo kirim moga,['langgan somethinc habis checkout bundle buy get free silk creme kirim serum bonus [3] kirim alas layan tokopedia otomatis pilih and order serum harap kurang [-2] kirim kecewa [-4] banget kalo kirim moga'],3,-4,negatif
kirim lebih jangka,"{'classified_text': 'kirim lebih jangka', 'tweet_text': ' kirim lebih jangka', 'sentence_score': ['kirim lebih jangka'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",kirim lebih jangka, kirim lebih jangka,['kirim lebih jangka'],1,-1,netral
suka retinolnya somethinc,"{'classified_text': 'suka [4] retinolnya somethinc', 'tweet_text': ' suka retinolnya somethinc', 'sentence_score': ['suka [4] retinolnya somethinc'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",suka [4] retinolnya somethinc, suka retinolnya somethinc,['suka [4] retinolnya somethinc'],4,-1,positif
emas coba moga cocok,"{'classified_text': 'emas [4] coba moga cocok [3]', 'tweet_text': ' emas coba moga cocok', 'sentence_score': ['emas [4] coba moga cocok [3]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",emas [4] coba moga cocok [3], emas coba moga cocok,['emas [4] coba moga cocok [3]'],4,-1,positif
brownya tulis paket brow,"{'classified_text': 'brownya tulis paket brow', 'tweet_text': ' brownya tulis paket brow', 'sentence_score': ['brownya tulis paket brow'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",brownya tulis paket brow, brownya tulis paket brow,['brownya tulis paket brow'],1,-1,netral
aaaaaaaa bagus warna beli grandmaster mumpung promo,"{'classified_text': 'a [2] bagus [5] warna beli grandmaster mumpung promo', 'tweet_text': ' a bagus warna beli grandmaster mumpung promo', 'sentence_score': ['a [2] bagus [5] warna beli grandmaster mumpung promo'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",a [2] bagus [5] warna beli grandmaster mumpung promo, a bagus warna beli grandmaster mumpung promo,['a [2] bagus [5] warna beli grandmaster mumpung promo'],5,-1,positif
bagus bikin bulu mata lentik awet,"{'classified_text': 'bagus [4] bikin bulu [-1] mata lentik awet', 'tweet_text': ' bagus bikin bulu mata lentik awet', 'sentence_score': ['bagus [4] bikin bulu [-1] mata lentik awet'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",bagus [4] bikin bulu [-1] mata lentik awet, bagus bikin bulu mata lentik awet,['bagus [4] bikin bulu [-1] mata lentik awet'],4,-1,positif
